timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20
0.0015690438896074457,-0.01714534947444432,-0.1355031823662311,-0.16767268493449217,-0.11834951162625888,-0.15053523901332386,-0.0321824238189185,47.64047072232641,47.667695914704986,47.627115050105566,47.663760404555035,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.001583384977090669,-0.00038214231030127694,-0.13918899370189006,-0.148475787927544,-0.13879879373646586,-0.14810129879288064,-0.009299306142410613,47.6405501638147,47.667786321285924,47.62711291280553,47.66387719577969,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0015920214450441594,0.00944856391255912,-0.14137334677607163,-0.13721068933095779,-0.1508140077389081,-0.14666675947968413,0.004150385754701761,47.64061999861022,47.667816926508785,47.62714381646863,47.66391706832492,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0016006579129976498,0.019070303477679938,-0.14352844481540525,-0.12617963682754443,-0.16259099707834995,-0.14525730242322024,0.017336771911342135,47.64070592007649,47.66783006712045,47.62719837002182,47.66393458308405,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0016092943809511403,0.02847508026163531,-0.14565213011585212,-0.11539190199145634,-0.17411960798446569,-0.14387420301995246,0.03024842313805983,47.640807551925,47.66782612842712,47.627276106955605,47.663930198741184,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0016179308489046307,0.03765537002788855,-0.14774232665382145,-0.10485622827353364,-0.18539024025305462,-0.14251868043105917,0.042874520047232745,47.64092450410412,47.66780551114502,47.627376538550834,47.66390439453441,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.001626567316858121,0.046604081398425035,-0.14979703500497332,-0.09458087385949483,-0.19639380313662408,-0.14119190141213922,0.05520480511401333,47.64105637508563,47.66776862890924,47.62749915726534,47.66385766707263,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0016438402527651022,0.06378057534375917,-0.1537923808421846,-0.07484171732491236,-0.21756592104968495,-0.13862897465401688,0.07893973936652733,47.64136321452101,47.667647783891915,47.62780883787498,47.6637035098177,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0016611131886720833,0.07995651166455642,-0.15762374786645353,-0.05623074665959519,-0.23757349194769892,-0.13619368618721556,0.10138249251199456,47.641724654502255,47.667467133294195,47.6282007469949,47.663472013721965,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0016783861245790643,0.09509074962086564,-0.16127800727827765,-0.03879649583607653,-0.256362246693486,-0.13389342886223762,0.12247140240303482,47.64213714195043,47.66723037467471,47.62867024437552,47.663167683467236,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
